,artist_id,artist_name
2377,790101,杜元竣
2378,1185048,行文泽
2379,1151005,Kvetch
2380,1158100,留声玩具
2381,1139025,輪迴
2382,1160145,PopDan
2383,1140006,涛爸
2384,1153020,Kigga
2385,1138008,天儿
2386,1183065,HavocTang
2387,1158066,Worezh
2388,1151001,未来星B3Rich
2389,1183051,阿礼
2390,1140016,蔡伯阳
2391,1184066,贺铭洋
2392,791541,梁存
2393,790131,天权
2394,1142068,刘天义
2395,1158025,FOLDin
